x,y,z,d,N,a,Mr,Mrx,Mry,Mrz,Hc,Hsw,Hsw_file1,Hsw_file2
30,50,50,10,10,50,-0.152587,-0.255182,0.079399,0.054331,0.00220000000000004,0.00220000000000004,2,3
30,50,50,10,10,51,-0.202715,0.266681,-0.076297,0.054718,0.00140000000000001,0.00130000000000002,1,2
30,50,50,10,10,52,-0.240396,0.248207,0.093625,-0.09374,0.00170000000000003,0.00130000000000002,1,2
30,50,50,10,10,53,-0.021979,-0.159681,0.000563,-0.092699,0.00530000000000003,0.0264,25,30
30,50,50,10,10,54,-0.249499,-0.319277,-0.12441,-0.124354,0.00850000000000001,0.00650000000000001,5,10
30,50,50,10,10,55,-0.102483,0.169484,0.000287,-0.092508,0.0124,0.00939999999999996,5,10
30,50,50,10,10,56,-0.171498,-0.265428,0.079804,0.054128,0.00140000000000001,0.00140000000000001,1,2
30,50,50,10,10,57,-0.262843,0.24679,-0.046378,-0.089935,0.0005,0.000400000000000011,0,1
30,50,50,10,10,58,-0.214333,-0.268867,0.076722,0.054394,0.00140000000000001,0.00130000000000002,1,2
30,50,50,10,10,59,-0.140881,-0.244073,-0.043192,-0.043465,0.00140000000000001,0.00130000000000002,1,2
30,50,50,10,10,60,-0.262285,-0.244095,0.094102,-0.093555,0.00140000000000001,0.00120000000000003,1,2
30,50,50,10,10,61,-0.068856,-0.248414,0.043933,-0.043217,0.00209999999999999,0.00220000000000004,2,3
30,50,50,10,10,62,-0.251645,0.244809,0.090283,-0.04626,0.000599999999999989,0.0005,0,1
30,50,50,10,10,63,0.019375,-0.267596,0.081953,0.064619,-0.000799999999999967,0.011,10,15
30,50,50,10,10,64,-0.3246,0.323625,-0.124634,-0.122812,0.00359999999999999,0.00330000000000003,3,4
30,50,50,10,10,65,-0.288384,-0.320557,0.12421,-0.123558,0.00470000000000004,0.00430000000000003,4,5
30,50,50,10,10,66,-0.037756,0.258156,0.081789,0.054633,0.003,0.00420000000000004,4,5
30,50,50,10,10,67,-0.023671,0.117839,-0.00013,0.000214,0.00120000000000003,0.00140000000000001,1,2
30,50,50,10,10,68,-0.004004,-0.068884,0.00014,-0.00026,0.000599999999999989,0.0025,2,3
30,50,50,10,10,69,-0.006217,-0.243601,-0.043188,-0.043438,0.000900000000000012,0.00650000000000001,5,10
30,50,50,10,10,70,-0.098242,-0.263057,-0.079925,0.055321,0.00230000000000002,0.00230000000000002,2,3
30,50,50,10,10,71,-0.271433,0.257556,-0.093067,-0.093197,0.00159999999999999,0.00130000000000002,1,2
30,50,50,10,10,72,-0.353443,-0.323734,-0.123986,-0.124062,0.00259999999999999,0.00230000000000002,2,3
30,50,50,10,10,73,-0.197238,-0.190782,0.092989,-5.4e-05,0.00140000000000001,0.00120000000000003,1,2
30,50,50,10,10,74,-0.260398,0.239922,0.0908,-0.090583,0.00130000000000002,0.00120000000000003,1,2
30,50,50,10,10,75,-0.348271,0.316346,-0.124754,-0.123649,0.0025,0.00230000000000002,2,3
30,50,50,10,10,76,-0.104787,0.254957,-0.081247,0.057121,0.00230000000000002,0.00220000000000004,2,3
30,50,50,10,10,77,-0.329634,-0.322931,0.124526,-0.122815,0.00259999999999999,0.00230000000000002,2,3
30,50,50,10,10,78,-0.071986,-0.273216,0.080713,0.057074,0.00320000000000004,0.00330000000000003,3,4
30,50,50,10,10,79,-0.041528,-0.255704,0.082484,0.053483,0.00290000000000001,0.00430000000000003,4,5
30,50,50,10,10,80,-0.279074,-0.321187,-0.124238,-0.124238,0.00789999999999996,0.00630000000000003,5,10
30,50,50,10,10,81,-0.176064,0.176542,0.0002,-0.092892,0.0005,0.000400000000000011,0,1
30,50,50,10,10,82,-0.119142,-0.277678,-0.079786,0.056257,0.00230000000000002,0.00220000000000004,2,3
30,50,50,10,10,83,-0.339166,-0.319596,-0.124342,-0.124301,0.00259999999999999,0.00230000000000002,2,3
30,50,50,10,10,84,-0.330525,0.322033,-0.12427,-0.123301,0.00259999999999999,0.00230000000000002,2,3
30,50,50,10,10,85,-0.357045,0.316653,-0.124801,-0.123616,0.0025,0.00230000000000002,2,3
30,50,50,10,10,86,-0.130663,0.264126,-0.079998,0.054554,0.00230000000000002,0.00220000000000004,2,3
30,50,50,10,10,87,-0.348513,0.323704,-0.123782,-0.12307,0.00259999999999999,0.00230000000000002,2,3
30,50,50,10,10,88,-0.270833,0.321763,-0.124286,-0.12331,0.00470000000000004,0.00430000000000003,4,5
30,50,50,10,10,89,-0.159491,0.266176,0.057367,-0.076398,0.00140000000000001,0.00130000000000002,1,2
30,50,50,10,10,90,0.009828,0.25636,-0.082502,0.053918,-0.000400000000000011,0.0115,10,15
30,50,50,10,10,91,-0.106801,0.243607,0.09399,0.093771,0.00120000000000003,0.00130000000000002,1,2
30,50,50,10,10,92,-0.041658,0.256017,0.083699,0.054338,0.0025,0.004,4,5
30,50,50,10,10,93,-0.322312,0.321995,-0.124222,-0.123252,0.0035,0.00320000000000004,3,4
30,50,50,10,10,94,-0.361811,-0.319981,-0.124311,-0.124278,0.0025,0.00230000000000002,2,3
30,50,50,10,10,95,-0.071064,0.272053,-0.07967,0.056496,0.00280000000000002,0.00309999999999999,3,4
30,50,50,10,10,96,-0.249512,-0.321199,0.124151,-0.123517,0.00800000000000001,0.00650000000000001,5,10
30,50,50,10,10,97,-0.286329,0.320809,0.124168,-0.124305,0.00480000000000003,0.00430000000000003,4,5
30,50,50,10,10,98,-0.257453,0.319696,0.124273,-0.124361,0.00780000000000003,0.00650000000000001,5,10
30,50,50,10,10,99,-0.01159,0.091386,0.000106,6.5e-05,0.000800000000000023,0.00180000000000002,1,2
30,50,50,10,10,100,-0.215758,-0.282716,0.059352,-0.074358,0.00230000000000002,0.00220000000000004,2,3
40,40,40,1,10,1,-0.547407,0.998457,-0.002403,-0.0058,0.0848,0.0872,85,90
40,40,40,1,10,2,-0.7341,0.998608,0.002686,-0.004136,0.0714,0.0722,70,75
40,40,40,1,10,3,-0.836456,-0.998725,0.000996,0.000834,0.0619,0.0622,60,65
40,40,40,1,10,4,-0.312966,0.998707,0.002201,-0.000977,0.0504,0.129,120,140
40,40,40,1,10,5,-0.739548,-0.99854,0.001817,0.004217,0.0715,0.0722,70,75
40,40,40,1,10,6,-0.44144,-0.99874,-0.000706,0.00077,0.0728,0.1092,100,120
40,40,40,1,10,7,-0.805392,0.998747,-0.003488,-0.002568,0.0619,0.0622,60,65
40,40,40,1,10,8,-0.608558,-0.998751,0.000309,-0.000335,0.0806,0.0822,80,85
40,40,40,1,10,9,-0.019432,-0.99875,0.000283,0.00052,0.0025,0.3,NaN,NaN
40,40,40,1,10,10,-0.719972,-0.998743,-0.00151,-0.000817,0.0714,0.0722,70,75
40,40,40,1,10,11,-0.978835,-0.998752,0.000154,-0.000317,0.0474000000000001,0.0473,45,50
40,40,40,1,10,12,-0.624058,0.998518,0.000653,-0.005022,0.0759,0.0773,75,80
40,40,40,1,10,13,-0.851581,0.998561,-0.001704,-0.004235,0.057,0.0573,55,60
40,40,40,1,10,14,-0.274077,-0.998772,0.000181,-0.000405,0.0435,0.148,140,160
40,40,40,1,10,15,-0.63495,-0.998755,0.000191,-0.000736,0.0808,0.0822,80,85
40,40,40,1,10,16,-0.981879,0.998624,0.002017,-0.003273,0.0522,0.0522,50,55
40,40,40,1,10,17,-0.289682,-0.998747,-0.000947,-0.000701,0.047,0.1483,140,160
40,40,40,1,10,18,-0.043207,0.9982,-0.005164,-0.01002,0.00420000000000004,0.2288,220,240
40,40,40,1,10,19,-0.022849,-0.998693,-0.00039,0.00208,0.003,0.2695,260,280
40,40,40,1,10,20,-0.322925,0.998755,0.000385,0.000311,0.0535,0.1291,120,140
40,40,40,1,10,21,-0.215037,-0.998709,-8.2e-05,-0.002398,0.0333,0.1684,160,180
40,40,40,1,10,22,-0.456656,0.998628,0.002534,-0.002863,0.0745,0.1091,100,120
40,40,40,1,10,23,-0.150612,0.99861,-0.002943,-0.002394,0.0214,0.1685,160,180
40,40,40,1,10,24,-0.094273,0.998742,-0.000547,0.000527,0.013,0.2082,200,220
40,40,40,1,10,25,-0.685746,-0.998628,0.004873,-0.00028,0.0713,0.0723,70,75
40,40,40,1,10,26,-0.252226,0.998732,-0.001639,0.000169,0.0407,0.1487,140,160
40,40,40,1,10,27,-0.157138,-0.998752,9.9e-05,-0.00031,0.0228,0.1687,160,180
40,40,40,1,10,28,-0.821671,0.998585,-0.004324,-0.003302,0.0619,0.0622,60,65
40,40,40,1,10,29,-0.275596,0.99842,-0.011866,-0.003831,0.043,0.1483,140,160
40,40,40,1,10,30,-0.12908,-0.998755,6.2e-05,-0.000378,0.0182,0.1881,180,200
40,40,40,1,10,31,-0.415852,0.998549,0.000807,-0.004708,0.0698,0.1092,100,120
40,40,40,1,10,32,-0.41793,0.998617,-0.001378,-0.003624,0.0702,0.1092,100,120
40,40,40,1,10,33,-0.237539,-0.998751,-0.000746,-0.000414,0.0378,0.149,140,160
40,40,40,1,10,34,-0.360427,-0.998752,-0.000145,-0.000108,0.059,0.1287,120,140
40,40,40,1,10,35,-0.21753,0.998747,0.000939,0.000112,0.034,0.1491,140,160
40,40,40,1,10,36,-0.47827,0.998718,0.001955,-0.000748,0.0789,0.1091,100,120
40,40,40,1,10,37,-0.067174,-0.998729,0.00027,-0.000189,0.0086,0.2277,220,240
40,40,40,1,10,38,-0.816572,-0.998385,-0.003515,-0.00032,0.0619,0.0623,60,65
40,40,40,1,10,39,-0.032164,-0.998713,0.003342,0.003454,0.00430000000000003,0.2491,240,260
40,40,40,1,10,40,-0.854114,-0.998753,-0.000205,0.000114,0.0571,0.0573,55,60
40,40,40,1,10,41,-0.478753,-0.998752,8.1e-05,-0.000285,0.0788,0.1091,100,120
40,40,40,1,10,42,-0.353727,0.99834,-0.010766,-0.001589,0.0574,0.1288,120,140
40,40,40,1,10,43,-0.209945,-0.998748,-0.001058,-0.000725,0.0323,0.168,160,180
40,40,40,1,10,44,-0.762602,0.99867,-0.002413,-0.001396,0.0667,0.0673,65,70
40,40,40,1,10,45,-0.131491,0.998635,0.002618,-0.002595,0.0181,0.169,160,180
40,40,40,1,10,46,-0.027705,0.998691,0.002398,-0.001337,0.00330000000000003,0.2485,240,260
40,40,40,1,10,47,-0.865141,0.9986,0.00265,-0.003323,0.0571,0.0573,55,60
40,40,40,1,10,48,-0.306347,-0.998731,0.001272,0.000448,0.0497,0.1291,120,140
40,40,40,1,10,49,-0.768093,-0.998752,0.000109,-0.000243,0.0716,0.0722,70,75
40,40,40,1,10,50,-0.558813,-0.998728,-0.00122,0.000863,0.0904,0.1088,100,120
40,40,40,1,10,51,-0.758005,0.998577,-0.002682,-0.003342,0.0667,0.0673,65,70
40,40,40,1,10,52,-0.578395,0.998548,0.001809,-0.004462,0.0851,0.0871,85,90
40,40,40,1,10,53,-0.011187,-0.99873,0.002826,0.00015,0.00170000000000003,0.3,NaN,NaN
40,40,40,1,10,54,-0.378967,-0.998575,-0.000464,-0.003969,0.0634,0.1289,120,140
40,40,40,1,10,55,-0.068588,0.998615,-0.000946,-0.00461,0.00850000000000001,0.2086,200,220
40,40,40,1,10,56,-0.617545,-0.998742,0.000463,-0.000534,0.0856,0.0873,85,90
40,40,40,1,10,57,-0.954024,0.99859,-9.1e-05,-0.003968,0.0522,0.0522,50,55
40,40,40,1,10,58,-0.792363,-0.998738,0.000366,-0.000468,0.0668,0.0672,65,70
40,40,40,1,10,59,-0.628083,-0.998748,-1.9e-05,-0.000236,0.0808,0.0822,80,85
40,40,40,1,10,60,-0.97072,-0.998591,0.006409,-0.000132,0.0522,0.0522,50,55
40,40,40,1,10,61,-0.335504,-0.998739,0.002001,0.000877,0.055,0.1288,120,140
40,40,40,1,10,62,-0.995135,0.998749,4.2e-05,-8.6e-05,0.0523,0.0522,50,55
40,40,40,1,10,63,-0.081107,-0.998641,-0.001491,0.003556,0.0113,0.2088,200,220
40,40,40,1,10,64,-0.671757,0.998514,-0.001247,-0.004916,0.0713,0.0723,70,75
40,40,40,1,10,65,-0.50683,-0.998732,-0.001783,0.000107,0.0833,0.0922,90,95
40,40,40,1,10,66,-0.214121,0.998571,0.002173,-0.004001,0.0327,0.1489,140,160
40,40,40,1,10,67,-0.20651,0.998624,0.002661,-0.002905,0.0308,0.1489,140,160
40,40,40,1,10,68,-0.054456,-0.998752,0.000331,-0.000429,0.00659999999999999,0.2275,220,240
40,40,40,1,10,69,-0.139853,-0.998746,-0.000964,4.4e-05,0.0204,0.169,160,180
40,40,40,1,10,70,-0.397483,-0.998209,-0.001746,-0.001638,0.0653,0.1284,120,140
40,40,40,1,10,71,-0.740976,0.998696,-0.002343,-0.000577,0.0714,0.0722,70,75
40,40,40,1,10,72,-0.829316,-0.998686,-0.000232,-0.002661,0.0619,0.0622,60,65
40,40,40,1,10,73,-0.877083,-0.998747,-0.000917,0.000856,0.0571,0.0572,55,60
40,40,40,1,10,74,-0.963961,0.998554,0.000548,-0.004799,0.0523,0.0522,50,55
40,40,40,1,10,75,-0.899337,0.998433,-0.001594,-0.005769,0.0522,0.0523,50,55
40,40,40,1,10,76,-0.359944,0.998612,-0.00293,-0.002413,0.0592,0.1284,120,140
40,40,40,1,10,77,-0.723423,-0.998762,0.000121,-0.000346,0.0714,0.0722,70,75
40,40,40,1,10,78,-0.271904,-0.998745,8.9e-05,-0.000193,0.0432999999999999,0.1482,140,160
40,40,40,1,10,79,-0.194579,-0.99873,-0.000563,0.001069,0.0299,0.1681,160,180
40,40,40,1,10,80,-0.479441,-0.998748,0.000181,1.3e-05,0.0812,0.0972,95,100
40,40,40,1,10,81,-0.836347,0.998681,0.002506,-0.001642,0.0619,0.0622,60,65
40,40,40,1,10,82,-0.413155,-0.998752,-0.000169,-0.000624,0.0685,0.1283,120,140
40,40,40,1,10,83,-0.771561,-0.998735,0.001171,-0.000136,0.0667,0.0672,65,70
40,40,40,1,10,84,-0.727895,0.99866,-0.004534,-0.000122,0.0714,0.0722,70,75
40,40,40,1,10,85,-0.867851,0.998628,-0.002016,-0.002661,0.0571,0.0572,55,60
40,40,40,1,10,86,-0.461026,0.998499,-0.003664,-0.003944,0.0755,0.1091,100,120
40,40,40,1,10,87,-0.790704,0.998723,-0.001679,-0.000218,0.0619,0.0623,60,65
40,40,40,1,10,88,-0.508812,0.998577,0.000445,-0.004395,0.0851,0.1091,100,120
40,40,40,1,10,89,-0.600531,0.998666,-0.002418,-0.001478,0.0855,0.0873,85,90
40,40,40,1,10,90,-0.073921,0.998514,-0.002121,-0.004582,0.00919999999999999,0.2084,200,220
40,40,40,1,10,91,-0.617508,0.998567,0.002287,-0.004025,0.0806,0.0822,80,85
40,40,40,1,10,92,-0.221215,0.998566,0.002476,-0.003886,0.0342,0.1488,140,160
40,40,40,1,10,93,-0.742039,0.998101,-0.000154,-0.009708,0.0668,0.0674,65,70
40,40,40,1,10,94,-0.885391,-0.998732,0.001296,0.000393,0.0571,0.0572,55,60
40,40,40,1,10,95,-0.346764,0.998556,-0.002322,-0.003875,0.057,0.1287,120,140
40,40,40,1,10,96,-0.425719,-0.998433,0.009119,-0.000312,0.0707,0.1094,100,120
40,40,40,1,10,97,-0.477398,0.998544,0.001976,-0.004423,0.0786,0.0972,95,100
40,40,40,1,10,98,-0.41668,0.998752,0.000283,0.000295,0.0704,0.1093,100,120
40,40,40,1,10,99,-0.130118,0.99865,0.002155,-0.002685,0.018,0.1875,180,200
40,40,40,1,10,100,-0.771106,-0.998772,-0.000487,-0.000815,0.0715,0.0722,70,75
40,40,40,2,10,1,-0.54442,0.998686,-0.001192,-0.002294,0.0801,0.0822,80,85
40,40,40,2,10,2,-0.732169,0.998716,0.000902,-0.001745,0.0665,0.0672,65,70
40,40,40,2,10,3,-0.836776,-0.99875,0.000884,0.000233,0.057,0.0572,55,60
40,40,40,2,10,4,-0.314378,0.998632,0.00341,-0.001924,0.0468,0.1287,120,140
40,40,40,2,10,5,-0.742419,-0.998744,0.000577,0.000337,0.0665,0.0672,65,70
40,40,40,2,10,6,-0.442509,-0.998748,0.000198,-2.1e-05,0.0679,0.1089,100,120
40,40,40,2,10,7,-0.80379,0.998721,-0.001554,-0.000717,0.0569,0.0573,55,60
40,40,40,2,10,8,-0.607776,-0.998745,-0.000631,1.9e-05,0.0756,0.0772,75,80
40,40,40,2,10,9,-0.020191,-0.99875,0.000334,-0.00025,0.00209999999999999,0.2683,260,280
40,40,40,2,10,10,-0.716888,-0.998738,0.002597,0.000989,0.0664,0.0672,65,70
40,40,40,2,10,11,-0.978902,-0.99875,0.000525,-0.000305,0.0473,0.0473,45,50
40,40,40,2,10,12,-0.62229,0.998682,-3.1e-05,-0.002686,0.0756,0.0772,75,80
40,40,40,2,10,13,-0.850708,0.998676,-0.001262,-0.002444,0.0521,0.0523,50,55
40,40,40,2,10,14,-0.27494,-0.998738,0.001089,-0.000777,0.0404,0.1289,120,140
40,40,40,2,10,15,-0.634813,-0.998734,0.000485,-0.000554,0.0757,0.0771,75,80
40,40,40,2,10,16,-0.981875,0.99866,0.000512,-0.003484,0.0473,0.0472,45,50
40,40,40,2,10,17,-0.288142,-0.998771,0.000568,-0.000128,0.0436,0.129,120,140
40,40,40,2,10,18,-0.033515,0.998721,-0.001091,-0.001194,0.00359999999999999,0.2281,220,240
40,40,40,2,10,19,-0.025273,-0.998748,0.000352,-0.000235,0.00270000000000004,0.2492,240,260
40,40,40,2,10,20,-0.325841,0.998657,0.003472,-0.000175,0.0497,0.1288,120,140
40,40,40,2,10,21,-0.212266,-0.99874,0.000267,0.000424,0.031,0.1489,140,160
40,40,40,2,10,22,-0.454114,0.99874,0.000611,-0.00066,0.0696,0.1089,100,120
40,40,40,2,10,23,-0.151433,0.998574,-0.003495,-0.003029,0.0195,0.1677,160,180
40,40,40,2,10,24,-0.095382,0.998747,0.000486,-1.1e-05,0.0119,0.1888,180,200
40,40,40,2,10,25,-0.683,-0.998743,0.001007,-0.000189,0.0664,0.0673,65,70
40,40,40,2,10,26,-0.253164,0.998714,-0.002612,7.5e-05,0.0373,0.1482,140,160
40,40,40,2,10,27,-0.158632,-0.998763,0.001487,-0.000962,0.0211,0.1675,160,180
40,40,40,2,10,28,-0.819561,0.998725,-0.001367,-0.000783,0.0569,0.0572,55,60
40,40,40,2,10,29,-0.264591,0.998742,-0.000981,-0.000121,0.0395,0.1291,120,140
40,40,40,2,10,30,-0.128902,-0.998751,0.000244,-0.000292,0.0163,0.1688,160,180
40,40,40,2,10,31,-0.413881,0.998687,0.000203,-0.00254,0.0649,0.1088,100,120
40,40,40,2,10,32,-0.4168,0.998684,-0.001078,-0.002388,0.0648,0.1088,100,120
40,40,40,2,10,33,-0.236688,-0.998754,0.000117,-0.000219,0.0346,0.1485,140,160
40,40,40,2,10,34,-0.359935,-0.998749,-0.000419,0.000414,0.0549,0.1092,100,120
40,40,40,2,10,35,-0.218302,0.998722,0.001699,-0.000156,0.0314,0.1487,140,160
40,40,40,2,10,36,-0.47733,0.998732,0.000903,-0.000446,0.0736,0.1088,100,120
40,40,40,2,10,37,-0.067246,-0.998748,0.000393,-0.00021,0.00789999999999996,0.2084,200,220
40,40,40,2,10,38,-0.81446,-0.998746,0.000686,-0.000238,0.0569,0.0573,55,60
40,40,40,2,10,39,-0.038407,-0.998721,-0.000705,-0.001305,0.00390000000000001,0.2283,220,240
40,40,40,2,10,40,-0.853462,-0.998725,-0.000619,0.00127,0.0569,0.0572,55,60
40,40,40,2,10,41,-0.480031,-0.998735,0.001334,-0.001155,0.0734,0.1088,100,120
40,40,40,2,10,42,-0.345107,0.998751,-0.001583,7.2e-05,0.0535,0.1094,100,120
40,40,40,2,10,43,-0.209171,-0.99875,-0.000318,-0.000392,0.03,0.1489,140,160
40,40,40,2,10,44,-0.761874,0.998723,-0.001511,-0.000582,0.0665,0.0672,65,70
40,40,40,2,10,45,-0.129554,0.998724,0.001077,-0.001299,0.0167,0.1686,160,180
40,40,40,2,10,46,-0.026361,0.99873,0.001124,-0.00083,0.00270000000000004,0.2293,220,240
40,40,40,2,10,47,-0.864088,0.998715,0.001049,-0.00166,0.0521,0.0523,50,55
40,40,40,2,10,48,-0.307044,-0.998752,0.000657,5.9e-05,0.0463,0.1287,120,140
40,40,40,2,10,49,-0.768727,-0.998747,-0.000538,-0.001028,0.0618,0.0623,60,65
40,40,40,2,10,50,-0.560249,-0.998749,0.000274,-0.000115,0.0842,0.0971,95,100
40,40,40,2,10,51,-0.756796,0.998696,-0.001624,-0.001654,0.0665,0.0672,65,70
40,40,40,2,10,52,-0.577897,0.998596,0.000993,-0.004067,0.0801,0.0821,80,85
40,40,40,2,10,53,-0.015933,-0.998762,-0.001809,-0.000868,0.00159999999999999,0.2506,240,260
40,40,40,2,10,54,-0.372544,-0.998677,0.000757,0.002902,0.0588,0.1093,100,120
40,40,40,2,10,55,-0.069574,0.998651,-0.001112,-0.005583,0.00780000000000003,0.2083,200,220
40,40,40,2,10,56,-0.616349,-0.998748,-0.000241,0.000865,0.0758,0.0773,75,80
40,40,40,2,10,57,-0.953697,0.998692,-4.3e-05,-0.00255,0.0473,0.0473,45,50
40,40,40,2,10,58,-0.791581,-0.998741,-0.000258,0.000674,0.0618,0.0622,60,65
40,40,40,2,10,59,-0.628366,-0.99878,0.000389,-0.000202,0.0758,0.0772,75,80
40,40,40,2,10,60,-0.969497,-0.998745,0.000651,-0.000221,0.0473,0.0473,45,50
40,40,40,2,10,61,-0.337,-0.998745,0.00065,4.4e-05,0.0512,0.1285,120,140
40,40,40,2,10,62,-0.995118,0.998749,-0.000151,0.000206,0.0473,0.0472,45,50
40,40,40,2,10,63,-0.084881,-0.998747,0.00024,9.8e-05,0.0103,0.2075,200,220
40,40,40,2,10,64,-0.669953,0.998687,-0.001031,-0.002325,0.071,0.0722,70,75
40,40,40,2,10,65,-0.510672,-0.998699,0.002622,-0.000727,0.0778,0.0872,85,90
40,40,40,2,10,66,-0.212418,0.998684,0.001291,-0.00246,0.03,0.1485,140,160
40,40,40,2,10,67,-0.205391,0.998692,0.001795,-0.00211,0.0286,0.1485,140,160
40,40,40,2,10,68,-0.054362,-0.998774,0.000506,-0.000142,0.00609999999999999,0.2086,200,220
40,40,40,2,10,69,-0.141745,-0.998746,0.000913,-0.000354,0.0188,0.1686,160,180
40,40,40,2,10,70,-0.395577,-0.998748,0.000325,-0.000186,0.061,0.1092,100,120
40,40,40,2,10,71,-0.740306,0.998732,-0.001333,-0.000318,0.0665,0.0672,65,70
40,40,40,2,10,72,-0.827476,-0.998738,0.000452,0.000641,0.0569,0.0572,55,60
40,40,40,2,10,73,-0.876735,-0.998763,-0.000935,0.001856,0.0521,0.0523,50,55
40,40,40,2,10,74,-0.96338,0.998719,0.000413,-0.001966,0.0473,0.0473,45,50
40,40,40,2,10,75,-0.898073,0.998688,-0.00014,-0.002598,0.0521,0.0522,50,55
40,40,40,2,10,76,-0.365996,0.998419,-0.007415,-0.00719,0.0545,0.1092,100,120
40,40,40,2,10,77,-0.724625,-0.998727,0.001903,-0.000442,0.0664,0.0672,65,70
40,40,40,2,10,78,-0.27222,-0.998748,0.000491,-0.000318,0.0403,0.129,120,140
40,40,40,2,10,79,-0.195654,-0.998747,0.000201,0.000236,0.0276,0.1488,140,160
40,40,40,2,10,80,-0.481298,-0.998698,-0.000301,-0.002082,0.0755,0.0922,90,95
40,40,40,2,10,81,-0.835444,0.998733,0.001064,-0.000698,0.057,0.0572,55,60
40,40,40,2,10,82,-0.412334,-0.998746,0.000474,1.4e-05,0.0635,0.1091,100,120
40,40,40,2,10,83,-0.772121,-0.998748,0.000297,-0.000184,0.0617,0.0622,60,65
40,40,40,2,10,84,-0.727012,0.998679,-0.003179,-0.000386,0.0664,0.0672,65,70
40,40,40,2,10,85,-0.867544,0.998684,-0.00122,-0.002251,0.0521,0.0523,50,55
40,40,40,2,10,86,-0.459235,0.998651,-0.002627,-0.002073,0.0701,0.1088,100,120
40,40,40,2,10,87,-0.790741,0.998724,-0.001726,-0.00027,0.0617,0.0622,60,65
40,40,40,2,10,88,-0.509333,0.998565,-0.000311,-0.004993,0.0799,0.0972,95,100
40,40,40,2,10,89,-0.599789,0.998715,-0.001643,-0.000905,0.0804,0.0822,80,85
40,40,40,2,10,90,-0.071468,0.998683,-0.001287,-0.002253,0.00830000000000003,0.2077,200,220
40,40,40,2,10,91,-0.615803,0.998698,0.000858,-0.002145,0.0756,0.0772,75,80
40,40,40,2,10,92,-0.218933,0.998705,0.001018,-0.001951,0.0312,0.1484,140,160
40,40,40,2,10,93,-0.737609,0.99869,-0.000366,-0.002508,0.0664,0.0672,65,70
40,40,40,2,10,94,-0.885904,-0.998748,0.000384,-0.000192,0.0521,0.0523,50,55
40,40,40,2,10,95,-0.34653,0.998608,-0.002002,-0.003711,0.0527,0.1282,120,140
40,40,40,2,10,96,-0.420513,-0.998695,0.003263,-0.000433,0.0659,0.109,100,120
40,40,40,2,10,97,-0.480118,0.998454,0.002521,-0.007527,0.0735,0.0922,90,95
40,40,40,2,10,98,-0.420526,0.998613,0.004554,-0.000156,0.0655,0.109,100,120
40,40,40,2,10,99,-0.130348,0.998644,0.001739,-0.00314,0.0165,0.1687,160,180
40,40,40,2,10,100,-0.770441,-0.998747,0.00031,-0.000186,0.0666,0.0672,65,70
40,40,40,3,10,1,-0.543498,0.998669,-0.001043,-0.001205,0.0751,0.0772,75,80
40,40,40,3,10,2,-0.731555,0.998686,0.000418,-0.001018,0.0615,0.0622,60,65
40,40,40,3,10,3,-0.837183,-0.998727,0.000519,-0.000469,0.052,0.0523,50,55
40,40,40,3,10,4,-0.311145,0.998698,0.000467,-0.000165,0.0436,0.1093,100,120
40,40,40,3,10,5,-0.744205,-0.998674,-0.000459,-0.002212,0.0615,0.0622,60,65
40,40,40,3,10,6,-0.443017,-0.998691,0.000585,-0.000474,0.0633,0.1084,100,120
40,40,40,3,10,7,-0.803576,0.998676,-0.001442,-0.000365,0.0568,0.0572,55,60
40,40,40,3,10,8,-0.610559,-0.998616,0.002897,-0.000794,0.0706,0.0722,70,75
40,40,40,3,10,9,-0.020365,-0.998693,0.000553,-0.000452,0.002,0.2489,240,260
40,40,40,3,10,10,-0.718773,-0.998695,0.000176,-0.00062,0.0615,0.0622,60,65
40,40,40,3,10,11,-0.978902,-0.998687,0.000789,-0.000496,0.0422999999999999,0.0422999999999999,40,45
40,40,40,3,10,12,-0.621835,0.998654,-0.000167,-0.002137,0.0707,0.0722,70,75
40,40,40,3,10,13,-0.85007,0.998678,-0.001014,-0.001252,0.052,0.0522,50,55
40,40,40,3,10,14,-0.275884,-0.998682,0.001778,-0.0015,0.0375,0.1285,120,140
40,40,40,3,10,15,-0.633983,-0.998708,0.00051,0.000504,0.0707,0.0722,70,75
40,40,40,3,10,16,-0.981452,0.998683,-0.000145,-0.001177,0.0422999999999999,0.0422999999999999,40,45
40,40,40,3,10,17,-0.290425,-0.998661,-0.001572,-0.001389,0.0406,0.1286,120,140
40,40,40,3,10,18,-0.032984,0.998692,-0.001181,-0.000553,0.003,0.2092,200,220
40,40,40,3,10,19,-0.027287,-0.998657,0.001437,-0.002054,0.00240000000000001,0.2294,220,240
40,40,40,3,10,20,-0.322837,0.998697,0.000319,0.000417,0.0463,0.1093,100,120
40,40,40,3,10,21,-0.213471,-0.998691,0.000436,-0.000854,0.0288,0.1484,140,160
40,40,40,3,10,22,-0.454103,0.998693,0.00045,-0.000789,0.065,0.0971,95,100
40,40,40,3,10,23,-0.148378,0.998678,-0.001548,-0.00056,0.018,0.1489,140,160
40,40,40,3,10,24,-0.097326,0.998687,0.002416,-0.000346,0.0109,0.1881,180,200
40,40,40,3,10,25,-0.682448,-0.998694,0.000292,-0.00034,0.0661,0.0671,65,70
